0	1e-05	7.07107e-06	1
0.01	1.0071e-05	7.12125e-06	0.999975
0.02	1.01424e-05	7.17178e-06	0.9999
0.03	1.02144e-05	7.22267e-06	0.999775
0.04	1.02869e-05	7.27392e-06	0.9996
0.05	1.03599e-05	7.32554e-06	0.999375
0.06	1.04334e-05	7.37752e-06	0.999101
0.07	1.05074e-05	7.42987e-06	0.998776
0.08	1.0582e-05	7.4826e-06	0.998402
0.09	1.06571e-05	7.5357e-06	0.997978
0.1	1.07327e-05	7.58917e-06	0.997505
0.11	1.08089e-05	7.64302e-06	0.996983
0.12	1.08856e-05	7.69726e-06	0.996411
0.13	1.09628e-05	7.75188e-06	0.99579
0.14	1.10406e-05	7.80689e-06	0.99512
0.15	1.1119e-05	7.86229e-06	0.994401
0.16	1.11979e-05	7.91808e-06	0.993634
0.17	1.12773e-05	7.97427e-06	0.992818
0.18	1.13573e-05	8.03085e-06	0.991954
0.19	1.14379e-05	8.08784e-06	0.991042
0.2	1.15191e-05	8.14523e-06	0.990083
0.21	1.16008e-05	8.20303e-06	0.989075
0.22	1.16832e-05	8.26124e-06	0.988021
0.23	1.17661e-05	8.31987e-06	0.986919
0.24	1.18496e-05	8.3789e-06	0.985771
0.25	1.19336e-05	8.43836e-06	0.984576
0.26	1.20183e-05	8.49824e-06	0.983335
0.27	1.21036e-05	8.55855e-06	0.982048
0.28	1.21895e-05	8.61928e-06	0.980715
0.29	1.2276e-05	8.68044e-06	0.979337
0.3	1.23631e-05	8.74204e-06	0.977914
0.31	1.24508e-05	8.80407e-06	0.976447
0.32	1.25392e-05	8.86655e-06	0.974935
0.33	1.26282e-05	8.92947e-06	0.973379
0.34	1.27178e-05	8.99283e-06	0.97178
0.35	1.2808e-05	9.05665e-06	0.970138
0.36	1.28989e-05	9.12091e-06	0.968452
0.37	1.29905e-05	9.18564e-06	0.966725
0.38	1.30826e-05	9.25082e-06	0.964955
0.39	1.31755e-05	9.31646e-06	0.963144
0.4	1.3269e-05	9.38257e-06	0.961291
0.41	1.33631e-05	9.44915e-06	0.959398
0.42	1.34579e-05	9.51621e-06	0.957465
0.43	1.35534e-05	9.58374e-06	0.955491
0.44	1.36496e-05	9.65174e-06	0.953478
0.45	1.37465e-05	9.72023e-06	0.951426
0.46	1.3844e-05	9.78921e-06	0.949336
0.47	1.39423e-05	9.85867e-06	0.947207
0.48	1.40412e-05	9.92863e-06	0.945041
0.49	1.41408e-05	9.99909e-06	0.942838
0.5	1.42412e-05	1.007e-05	0.940598
0.51	1.43422e-05	1.01415e-05	0.938322
0.52	1.4444e-05	1.02135e-05	0.93601
